,lat,long,address,closestMRTStation,distToMRTStation,timeToMRTStation,MRTStationsIn10km
3476,1.326387894,103.8860773,CIRCUIT RD 45,,,,
3477,1.322652411,103.8857553,CIRCUIT RD 85,,,,
3478,1.325248773,103.8867576,CIRCUIT RD 59,,,,
3479,1.327957357,103.8860804,CIRCUIT RD 38,,,,
3480,1.320183255,103.9008049,EUNOS CRES 33,,,,
3481,1.325031355,103.9032824,EUNOS CRES 21,,,,
3482,1.318388638,103.8866757,GEYLANG EAST AVE 1 124,,,,
3483,1.314846411,103.895865,HAIG RD 10,,,,
3484,1.311290918,103.8977034,HAIG RD 1,,,,
3485,1.31170259,103.8973795,HAIG RD 3,,,,
3486,1.322734775,103.8881032,PAYA LEBAR WAY 93,,,,
3487,1.317405112,103.8977746,GEYLANG SERAI 2B,,,,
3488,1.317501461,103.8982065,GEYLANG SERAI 2C,,,,
3489,1.315407591,103.8989404,JOO CHIAT RD 4,,,,
3490,1.308112642,103.8826938,PINE CL 11,,,,
3491,1.325981655,103.8996734,UBI AVE 1 346,,,,
3492,1.326506656,103.9004921,UBI AVE 1 343,,,,
3493,1.328273258,103.9035943,UBI AVE 1 319,,,,
3494,1.319468621,103.8827515,ALJUNIED CRES 105,,,,
3495,1.323270062,103.8817522,ALJUNIED RD 125,,,,
3496,1.307285341,103.8885056,DAKOTA CRES 60,,,,
3497,1.316292321,103.878899,SIMS DR 51,,,,
3498,1.323993056,103.8866927,PIPIT RD 53,,,,
3499,1.382272735,103.8801292,BUANGKOK CRES 986B,,,,
3500,1.355328589,103.8893763,HOUGANG AVE 1 109,,,,
3501,1.363434432,103.8909776,HOUGANG AVE 3 17,,,,
3502,1.364130973,103.8930013,HOUGANG AVE 3 1,,,,
3503,1.368306832,103.8959876,HOUGANG AVE 5 327,,,,
3504,1.365667331,103.8948537,HOUGANG AVE 5 311,,,,
3505,1.367101312,103.898278,HOUGANG AVE 5 321,,,,
3506,1.367970829,103.8947129,HOUGANG AVE 5 303,,,,
3507,1.373720912,103.890707,HOUGANG AVE 6 523,,,,
3508,1.365299662,103.8964548,HOUGANG AVE 7 317,,,,
3509,1.372408043,103.8815982,HOUGANG AVE 8 652,,,,
3510,1.356508688,103.8918406,HOUGANG ST 22 241,,,,
3511,1.376334012,103.8873989,HOUGANG ST 61 695,,,,
3512,1.380296863,103.8772664,BUANGKOK GREEN 988C,,,,
3513,1.350124655,103.8888382,HOUGANG AVE 1 173,,,,
3514,1.350254259,103.8877953,HOUGANG AVE 1 165,,,,
3515,1.374438332,103.8966984,HOUGANG AVE 10 402,,,,
3516,1.374049696,103.8964593,HOUGANG AVE 10 405,,,,
3517,1.372395365,103.8890381,HOUGANG AVE 10 515,,,,
3518,1.378491449,103.896308,HOUGANG AVE 10 452,,,,
3519,1.366694185,103.8890931,HOUGANG AVE 2 708,,,,
3520,1.365960368,103.8886465,HOUGANG AVE 2 706,,,,
3521,1.375998644,103.8841214,HOUGANG AVE 4 919,,,,
3522,1.367504586,103.8974183,HOUGANG AVE 5 324,,,,
3523,1.374823279,103.8913669,HOUGANG AVE 6 525,,,,
3524,1.37044549,103.8985887,HOUGANG AVE 7 341,,,,
3525,1.379488752,103.8938485,HOUGANG AVE 8 444,,,,
3526,1.373116957,103.8880159,HOUGANG AVE 8 504,,,,
3527,1.373379374,103.8823883,HOUGANG AVE 8 658,,,,
3528,1.379118191,103.8942909,HOUGANG AVE 8 445,,,,
3529,1.378634505,103.8776155,HOUGANG AVE 9 965,,,,
3530,1.363460098,103.8935763,HOUGANG ST 32 376A,,,,
3531,1.379559058,103.8914142,HOUGANG ST 51 548,,,,
3532,1.378743306,103.8896814,HOUGANG ST 51 554,,,,
3533,1.379529422,103.8898905,HOUGANG ST 51 555,,,,
3534,1.377971765,103.8880995,HOUGANG ST 51 570,,,,
3535,1.37994979,103.8904387,HOUGANG ST 51 557,,,,
3536,1.375540338,103.8874751,HOUGANG ST 61 697,,,,
3537,1.376371236,103.8835196,HOUGANG ST 91 922,,,,
3538,1.376822522,103.8840827,HOUGANG ST 91 920,,,,
3539,1.376280065,103.9013876,UPP SERANGOON CRES 473C,,,,
3540,1.37814544,103.9017673,UPP SERANGOON CRES 471A,,,,
3541,1.370608407,103.896776,UPP SERANGOON RD 364A,,,,
3542,1.378308758,103.903842,UPP SERANGOON VIEW 477A,,,,
3543,1.359612146,103.8919082,HOUGANG AVE 3 249,,,,
3544,1.370678921,103.8871366,HOUGANG AVE 4 601,,,,
3545,1.366328104,103.896214,HOUGANG AVE 5 310,,,,
3546,1.372831898,103.8812473,HOUGANG AVE 8 653,,,,
3547,1.370312635,103.8851256,HOUGANG AVE 8 610,,,,
3548,1.37529715,103.8777321,HOUGANG AVE 9 952,,,,
3549,1.352526802,103.8795949,HOUGANG ST 11 156,,,,
3550,1.376628245,103.8787989,HOUGANG ST 91 956,,,,
3551,1.376691294,103.8797905,HOUGANG ST 91 958,,,,
3552,1.373235717,103.8817023,HOUGANG AVE 8 656,,,,
3553,1.369878403,103.8898597,HOUGANG CTRL 834,,,,
3554,1.356604529,103.8836506,HOUGANG ST 21 221,,,,
3555,1.356334679,103.8837227,HOUGANG ST 21 222,,,,
3556,1.380314933,103.889395,HOUGANG ST 51 560,,,,
3557,1.377479631,103.8903404,HOUGANG ST 52 539,,,,
3558,1.377159675,103.87968,HOUGANG ST 91 975,,,,
3559,1.350852997,103.8863299,LOR AH SOO 132,,,,
3560,1.336096579,103.7382192,JURONG EAST ST 13 102,,,,
3561,1.348358186,103.7300922,JURONG EAST ST 31 321,,,,
3562,1.321368811,103.7428451,TEBAN GDNS RD 39,,,,
3563,1.32378355,103.7385184,TEBAN GDNS RD 20,,,,
3564,1.338797914,103.7348077,JURONG EAST ST 13 113,,,,
3565,1.341830557,103.7380203,JURONG EAST ST 21 229,,,,
3566,1.341680798,103.7417833,JURONG EAST ST 24 245,,,,
3567,1.344634758,103.7344468,JURONG EAST ST 32 302,,,,
3568,1.347666576,103.7325787,JURONG EAST ST 32 311,,,,
3569,1.318203977,103.7488162,PANDAN GDNS 408,,,,
3570,1.321499034,103.7389822,TEBAN GDNS RD 62,,,,
3571,1.32277239,103.7397143,TEBAN GDNS RD 22,,,,
3572,1.350826504,103.7304201,JURONG EAST AVE 1 331,,,,
3573,1.337249651,103.7376747,JURONG EAST ST 13 106,,,,
3574,1.338784593,103.7433012,JURONG EAST ST 21 288A,,,,
3575,1.341404713,103.7358435,JURONG EAST ST 21 226,,,,
3576,1.336833891,103.7425445,JURONG EAST ST 21 203,,,,
3577,1.348037932,103.7291655,JURONG EAST ST 31 322,,,,
3578,1.346521518,103.7348431,JURONG EAST ST 32 307,,,,
3579,1.320354843,103.7503004,PANDAN GDNS 401,,,,
3580,1.341117369,103.7447947,TOH GUAN RD 267,,,,
3581,1.346249681,103.709387,BOON LAY DR 174,,,,
3582,1.343781549,103.7135314,BOON LAY DR 197B,,,,
3583,1.347645928,103.7129332,BOON LAY PL 210,,,,
3584,1.333885581,103.7236884,HO CHING RD 112,,,,
3585,1.350659666,103.7223482,JURONG WEST ST 41 462,,,,
3586,1.350085031,103.7247573,JURONG WEST ST 41 492,,,,
3587,1.348098041,103.7250872,JURONG WEST ST 41 475,,,,
3588,1.352563729,103.7235695,JURONG WEST ST 42 432,,,,
3589,1.351309336,103.727345,JURONG WEST ST 42 417,,,,
3590,1.347457598,103.719968,JURONG WEST ST 52 513,,,,
3591,1.341455371,103.6879703,JURONG WEST ST 91 914,,,,
3592,1.340693227,103.6878156,JURONG WEST ST 91 916,,,,
3593,1.340919078,103.6892449,JURONG WEST ST 92 928,,,,
3594,1.338514379,103.721678,KANG CHING RD 339C,,,,
3595,1.348429168,103.7087206,BOON LAY DR 180C,,,,
3596,1.345780559,103.6976588,JURONG WEST AVE 5 727,,,,
3597,1.342971567,103.7047605,JURONG WEST CTRL 1 683B,,,,
3598,1.340651295,103.7075062,JURONG WEST CTRL 3 698B,,,,
3599,1.352412933,103.7022212,JURONG WEST ST 25 275A,,,,
3600,1.352883726,103.70248,JURONG WEST ST 25 275B,,,,
3601,1.353124598,103.7027717,JURONG WEST ST 25 275C,,,,
3602,1.353839218,103.7214797,JURONG WEST ST 42 403,,,,
3603,1.350933871,103.7271727,JURONG WEST ST 42 419,,,,
3604,1.354771027,103.7196726,JURONG WEST ST 42 561B,,,,
3605,1.338967611,103.6979498,JURONG WEST ST 61 648C,,,,
3606,1.33707182,103.6979383,JURONG WEST ST 61 651A,,,,
3607,1.345957186,103.7045391,JURONG WEST ST 64 676A,,,,
3608,1.341257872,103.7030009,JURONG WEST ST 64 668D,,,,
3609,1.341332844,103.703404,JURONG WEST ST 64 668C,,,,
3610,1.340946409,103.6995254,JURONG WEST ST 65 621,,,,
3611,1.33541318,103.7002893,JURONG WEST ST 65 657A,,,,
3612,1.343957088,103.6998156,JURONG WEST ST 65 632,,,,
3613,1.343040859,103.6956408,JURONG WEST ST 71 711,,,,
3614,1.341783047,103.693952,JURONG WEST ST 71 707,,,,
3615,1.341630323,103.6958322,JURONG WEST ST 71 703,,,,
3616,1.347615757,103.697321,JURONG WEST ST 73 747,,,,
3617,1.349677081,103.7007741,JURONG WEST ST 74 757,,,,
3618,1.346400047,103.6941394,JURONG WEST ST 81 824,,,,
3619,1.344938255,103.6923822,JURONG WEST ST 81 844,,,,
3620,1.346000025,103.6957782,JURONG WEST ST 81 813,,,,
3621,1.343077335,103.692906,JURONG WEST ST 81 837,,,,
3622,1.337132693,103.6951094,JURONG WEST ST 93 986A,,,,
3623,1.33598238,103.7231279,TAH CHING RD 325,,,,
3624,1.327671738,103.7224075,YUNG LOH RD 155,,,,
3625,1.333692066,103.7219349,YUNG SHENG RD 181,,,,
3626,1.344801397,103.7072991,BOON LAY DR 262,,,,
3627,1.351556337,103.7036275,JURONG WEST AVE 3 273B,,,,
3628,1.343908209,103.7060553,JURONG WEST CTRL 1 679B,,,,
3629,1.342554595,103.7041676,JURONG WEST CTRL 1 685C,,,,
3630,1.344817733,103.7049526,JURONG WEST CTRL 1 681B,,,,
3631,1.34500408,103.7053315,JURONG WEST CTRL 1 680B,,,,
3632,1.341034437,103.708341,JURONG WEST CTRL 3 697A,,,,
3633,1.354786334,103.7225639,JURONG WEST ST 42 408,,,,
3634,1.353668605,103.7188531,JURONG WEST ST 42 555,,,,
3635,1.345317617,103.7212543,JURONG WEST ST 52 517A,,,,
3636,1.340784384,103.6978761,JURONG WEST ST 61 624,,,,
3637,1.336642207,103.6979897,JURONG WEST ST 61 652B,,,,
3638,1.341520117,103.698797,JURONG WEST ST 61 625,,,,
3639,1.342920389,103.7041688,JURONG WEST ST 64 685B,,,,
3640,1.345080096,103.7044007,JURONG WEST ST 64 678A,,,,
3641,1.33638401,103.7033827,JURONG WEST ST 64 660D,,,,
3642,1.33607704,103.7050502,JURONG WEST ST 64 661C,,,,
3643,1.341517346,103.6998994,JURONG WEST ST 65 619,,,,
3644,1.344712135,103.7013131,JURONG WEST ST 65 673C,,,,
3645,1.343260813,103.6993343,JURONG WEST ST 65 633,,,,
3646,1.338132418,103.701603,JURONG WEST ST 65 663B,,,,
3647,1.337216728,103.700758,JURONG WEST ST 65 658D,,,,
3648,1.343724747,103.7009391,JURONG WEST ST 65 672A,,,,
3649,1.34079663,103.6951834,JURONG WEST ST 71 704,,,,
3650,1.344705986,103.695721,JURONG WEST ST 81 817,,,,
3651,1.345125754,103.6952141,JURONG WEST ST 81 818,,,,
3652,1.342237947,103.6887377,JURONG WEST ST 91 934,,,,
3653,1.343329662,103.6916785,JURONG WEST ST 91 949,,,,
3654,1.335973352,103.6945678,JURONG WEST ST 93 989A,,,,
3655,1.336111403,103.721401,YUNG AN RD 359,,,,
3656,1.354221279,103.7214393,JURONG WEST ST 42 405,,,,
3657,1.353665356,103.7161015,JURONG WEST ST 42 548,,,,
3658,1.339798317,103.7029436,JURONG WEST ST 64 665B,,,,
3659,1.349037427,103.6961652,JURONG WEST ST 81 859,,,,
3660,1.345156894,103.6931141,JURONG WEST ST 81 828,,,,
3661,1.340579375,103.6871707,JURONG WEST ST 91 918,,,,
3662,1.30283219,103.8829791,JLN BATU 9,,,,
3663,1.360360286,103.7628386,JLN BATU 8,,,,
3664,1.323537807,103.8691478,GEYLANG BAHRU 57,,,,
3665,1.325779556,103.8588069,JLN BAHAGIA 28,,,,
3666,1.326021022,103.858992,JLN BAHAGIA 27,,,,
3667,1.300828855,103.8836948,KG ARANG RD 12,,,,
3668,1.314307076,103.8566595,RACE COURSE RD 684,,,,
3669,1.325204757,103.8624453,ST. GEORGE'S RD 2,,,,
3670,1.320485592,103.8610745,TOWNER RD 105,,,,
3671,1.324715797,103.8577529,WHAMPOA DR 74,,,,
3672,1.303992317,103.8644193,BEACH RD 6,,,,
3673,1.32163647,103.8667673,BENDEMEER RD 38D,,,,
3674,1.312654496,103.8725418,BOON KENG RD 5,,,,
3675,1.30508443,103.862599,CRAWFORD LANE 466,,,,
3676,1.328223064,103.8515198,JLN RAJAH 102,,,,
3677,1.328714784,103.8505453,JLN RAJAH 101,,,,
3678,1.324061597,103.8628338,ST. GEORGE'S RD 18,,,,
3679,1.319823545,103.8609797,TOWNER RD 104,,,,
3680,1.316589211,103.8489097,CAMBRIDGE RD 38,,,,
3681,1.322821182,103.8691779,GEYLANG BAHRU 60,,,,
3682,1.327827687,103.8600807,JLN TENTERAM 18,,,,
3683,1.324786153,103.8621944,ST. GEORGE'S RD 21,,,,
3684,1.314298734,103.8728282,UPP BOON KENG RD 3B,,,,
3685,1.322906233,103.8660289,BENDEMEER RD 46,,,,
3686,1.302112802,103.9094814,MARINE DR 64,,,,
3687,1.306117813,103.914026,MARINE TER 58,,,,
3688,1.305423685,103.9140048,MARINE TER 55,,,,
3689,1.305302291,103.915014,MARINE TER 54,,,,
3690,1.3888534,103.986846,CHANGI VILLAGE RD 5,,,,
3691,1.377571602,103.9406596,PASIR RIS DR 1 634,,,,
3692,1.376667697,103.9398806,PASIR RIS DR 1 639,,,,
3693,1.380266008,103.9383197,PASIR RIS DR 10 700,,,,
3694,1.380585657,103.9377478,PASIR RIS DR 10 705,,,,
3695,1.371414883,103.9596374,PASIR RIS DR 4 458,,,,
3696,1.373379907,103.9614018,PASIR RIS DR 4 231,,,,
3697,1.374334152,103.9603522,PASIR RIS DR 4 486,,,,
3698,1.369569939,103.9548643,PASIR RIS DR 6 425,,,,
3699,1.37519774,103.9571554,PASIR RIS DR 6 475,,,,
3700,1.371484754,103.9573611,PASIR RIS DR 6 452,,,,
3701,1.371105219,103.9548768,PASIR RIS DR 6 421,,,,
3702,1.371157708,103.958128,PASIR RIS DR 6 450,,,,
3703,1.368450584,103.9549614,PASIR RIS ST 11 114,,,,
3704,1.368775687,103.9563004,PASIR RIS ST 11 110,,,,
3705,1.365730128,103.9599037,PASIR RIS ST 11 185,,,,
3706,1.365524793,103.9586573,PASIR RIS ST 12 190,,,,
3707,1.363100578,103.9620123,PASIR RIS ST 13 147,,,,
3708,1.367194311,103.9611526,PASIR RIS ST 21 211,,,,
3709,1.366802583,103.951713,PASIR RIS ST 51 558,,,,
3710,1.369960491,103.9474521,PASIR RIS ST 51 525C,,,,
3711,1.373580842,103.944365,PASIR RIS ST 52 521,,,,
3712,1.372769047,103.9465105,PASIR RIS ST 53 570,,,,
3713,1.377295646,103.9355644,PASIR RIS ST 71 743,,,,
3714,1.374788436,103.9363539,PASIR RIS ST 71 773,,,,
3715,1.381187026,103.9358441,PASIR RIS ST 72 725,,,,
3716,1.375311012,103.9420473,ELIAS RD 610,,,,
3717,1.364397543,103.9605721,PASIR RIS ST 11 181,,,,
3718,1.365130641,103.9594331,PASIR RIS ST 11 186,,,,
3719,1.365997585,103.9596753,PASIR RIS ST 12 194,,,,
3720,1.369653123,103.9491693,PASIR RIS ST 51 569,,,,
3721,1.373432536,103.9447563,PASIR RIS ST 52 520,,,,
3722,1.374144176,103.9429572,PASIR RIS ST 52 515,,,,
3723,1.37647221,103.9327618,PASIR RIS ST 71 759,,,,
3724,1.378419649,103.9377905,PASIR RIS DR 10 645,,,,
3725,1.379098876,103.9382913,PASIR RIS DR 10 651,,,,
3726,1.378083197,103.938173,PASIR RIS DR 10 646,,,,
3727,1.372009716,103.9580893,PASIR RIS DR 6 454,,,,
3728,1.373178365,103.9537312,PASIR RIS DR 6 408,,,,
3729,1.366072002,103.9556142,PASIR RIS ST 11 128,,,,
3730,1.366133829,103.9638826,PASIR RIS ST 21 266,,,,
3731,1.376654401,103.9452348,PASIR RIS ST 52 505,,,,
3732,1.376024521,103.9459457,PASIR RIS ST 52 500,,,,
3733,1.402004486,103.9183264,EDGEDALE PLAINS 662A,,,,
3734,1.407437024,103.9111965,EDGEFIELD PLAINS 672C,,,,
3735,1.399632865,103.9114585,PUNGGOL CTRL 623C,,,,
3736,1.408901659,103.8984078,PUNGGOL WAY 316A,,,,
3737,1.405154198,103.8978052,PUNGGOL WAY 266C,,,,
3738,1.410819269,103.9003717,SUMANG LINK 312A,,,,
3739,1.410519051,103.8965814,SUMANG WALK 322C,,,,
3740,1.405402037,103.8959105,SUMANG WALK 256C,,,,
3741,1.393088703,103.9090418,EDGEDALE PLAINS 121B,,,,
3742,1.39410055,103.9113562,EDGEDALE PLAINS 126A,,,,
3743,1.403558837,103.9101535,EDGEFIELD PLAINS 615C,,,,
3744,1.396677886,103.9065791,EDGEFIELD PLAINS 111,,,,
3745,1.400695478,103.91334,PUNGGOL DR 632A,,,,
3746,1.405761701,103.90884,PUNGGOL DR 678B,,,,
3747,1.40122179,103.913397,PUNGGOL DR 633B,,,,
3748,1.402881227,103.911042,PUNGGOL DR 619B,,,,
3749,1.400799944,103.9139809,PUNGGOL DR 635B,,,,
3750,1.39949597,103.9149545,PUNGGOL DR 637B,,,,
3751,1.400213711,103.9190488,PUNGGOL EAST 658B,,,,
3752,1.403443932,103.8986665,PUNGGOL FIELD 269B,,,,
3753,1.403799309,103.8959881,PUNGGOL FIELD 258A,,,,
3754,1.398311222,103.9025511,PUNGGOL FIELD 204D,,,,
3755,1.393621092,103.9142236,PUNGGOL FIELD 169C,,,,
3756,1.397946168,103.9059451,PUNGGOL FIELD 101A,,,,
3757,1.397013086,103.9093541,PUNGGOL FIELD 173A,,,,
3758,1.402550903,103.9035571,PUNGGOL PL 288C,,,,
3759,1.403258431,103.9020087,PUNGGOL PL 274C,,,,
3760,1.402523182,103.9012959,PUNGGOL PL 273D,,,,
3761,1.406092593,103.9053953,PUNGGOL PL 306A,,,,
3762,1.401549241,103.9035195,PUNGGOL PL 289C,,,,
3763,1.403530127,103.9084634,PUNGGOL RD 603A,,,,
3764,1.40314294,103.9083163,PUNGGOL RD 603B,,,,
3765,1.400598495,103.8989202,PUNGGOL WALK 213C,,,,
3766,1.401759843,103.8999444,PUNGGOL WALK 211A,,,,
3767,1.401169895,103.8999209,PUNGGOL WALK 211B,,,,
3768,1.408946658,103.8979255,PUNGGOL WAY 316B,,,,
3769,1.405574739,103.8979257,PUNGGOL WAY 266B,,,,
3770,1.410915885,103.8968867,SUMANG WALK 322B,,,,
3771,1.393069499,103.9106985,EDGEDALE PLAINS 132,,,,
3772,1.394775289,103.9134368,EDGEDALE PLAINS 171C,,,,
3773,1.394977318,103.9127175,EDGEDALE PLAINS 171B,,,,
3774,1.392092062,103.9100225,EDGEDALE PLAINS 135,,,,
3775,1.403547749,103.9162913,EDGEDALE PLAINS 682A,,,,
3776,1.397942406,103.9094482,EDGEFIELD PLAINS 176D,,,,
3777,1.398557354,103.908509,EDGEFIELD PLAINS 176B,,,,
3778,1.398148805,103.9157809,PUNGGOL CTRL 646,,,,
3779,1.394448669,103.9155224,PUNGGOL CTRL 166A,,,,
3780,1.395500602,103.9140598,PUNGGOL CTRL 163A,,,,
3781,1.399179807,103.9150066,PUNGGOL DR 637C,,,,
3782,1.405650635,103.9097496,PUNGGOL DR 677C,,,,
3783,1.402040572,103.9141411,PUNGGOL DR 665B,,,,
3784,1.399824434,103.915139,PUNGGOL DR 638B,,,,
3785,1.399693672,103.914597,PUNGGOL DR 637A,,,,
3786,1.399331482,103.903712,PUNGGOL FIELD 201C,,,,
3787,1.398048415,103.9034765,PUNGGOL FIELD 203B,,,,
3788,1.398761278,103.904939,PUNGGOL FIELD 102C,,,,
3789,1.398484785,103.9061439,PUNGGOL FIELD 101D,,,,
3790,1.398778276,103.9029109,PUNGGOL FIELD 204A,,,,
3791,1.404290802,103.8983193,PUNGGOL FIELD 267C,,,,
3792,1.400309003,103.8980751,PUNGGOL WALK 213A,,,,
3793,1.411394471,103.8970324,SUMANG WALK 322A,,,,
3794,1.395128547,103.9072584,EDGEFIELD PLAINS 115,,,,
3795,1.303636046,103.7994617,C'WEALTH CL 84,,,,
3796,1.304678661,103.8004236,C'WEALTH CL 83,,,,
3797,1.30754732,103.7990886,C'WEALTH CRES 108,,,,
3798,1.295120862,103.81115,DAWSON RD 92,,,,
3799,1.30977118,103.784714,GHIM MOH LINK 33,,,,
3800,1.312879757,103.786855,GHIM MOH RD 1,,,,
3801,1.311438523,103.7882989,GHIM MOH RD 19,,,,
3802,1.31237873,103.7869715,GHIM MOH RD 2,,,,
3803,1.309352847,103.7948733,HOLLAND AVE 12,,,,
3804,1.306184893,103.7968812,HOLLAND CL 32,,,,
3805,1.29361494,103.8037425,MEI LING ST 154,,,,
3806,1.296545485,103.8034986,STIRLING RD 52,,,,
3807,1.290434865,103.8031059,STIRLING RD 169,,,,
3808,1.29069966,103.8023629,STIRLING RD 166,,,,
3809,1.30190334,103.7972432,C'WEALTH DR 52,,,,
3810,1.30153487,103.7976404,C'WEALTH DR 51,,,,
3811,1.309143843,103.7884199,GHIM MOH RD 15,,,,
3812,1.306514064,103.794223,HOLLAND AVE 8,,,,
3813,1.308149971,103.7942752,HOLLAND AVE 10,,,,
3814,1.293189654,103.8112526,STRATHMORE AVE 59,,,,
3815,1.300517009,103.7989763,TANGLIN HALT RD 90,,,,
3816,1.30626136,103.7950452,C'WEALTH AVE 7,,,,
3817,1.294561391,103.8096921,STRATHMORE AVE 80,,,,
3818,1.294799758,103.8046091,MEI LING ST 149,,,,
3819,1.450074217,103.831377,CANBERRA ST 104B,,,,
3820,1.444052814,103.8170277,SEMBAWANG CRES 365A,,,,
3821,1.455598437,103.8140452,SEMBAWANG DR 463A,,,,
3822,1.449920543,103.8136741,ADMIRALTY DR 469A,,,,
3823,1.449441345,103.8168524,ADMIRALTY DR 356A,,,,
3824,1.454951192,103.8168198,ADMIRALTY LINK 489,,,,
3825,1.452354596,103.8192664,CANBERRA RD 418,,,,
3826,1.450387632,103.820209,CANBERRA RD 351A,,,,
3827,1.450655082,103.8196509,CANBERRA RD 352A,,,,
3828,1.447886267,103.8340338,CANBERRA ST 121B,,,,
3829,1.450663888,103.8276019,MONTREAL LINK 592B,,,,
3830,1.450939321,103.8280705,MONTREAL LINK 592C,,,,
3831,1.451547161,103.8279075,MONTREAL LINK 593A,,,,
3832,1.447328282,103.8158201,SEMBAWANG CL 334,,,,
3833,1.446950137,103.8155742,SEMBAWANG CRES 336,,,,
3834,1.450897307,103.8170816,SEMBAWANG DR 475,,,,
3835,1.456235091,103.8142922,SEMBAWANG DR 463C,,,,
3836,1.457071216,103.8153084,ADMIRALTY LINK 484,,,,
3837,1.449837647,103.819822,CANBERRA RD 352C,,,,
3838,1.444570985,103.8178474,SEMBAWANG CL 324,,,,
3839,1.445091252,103.818075,SEMBAWANG CL 323,,,,
3840,1.446342755,103.8208166,SEMBAWANG VISTA 316,,,,
3841,1.453285364,103.8212132,WELLINGTON CIRCLE 509B,,,,
3842,1.448674933,103.8146922,ADMIRALTY DR 360C,,,,
3843,1.451942756,103.8158791,SEMBAWANG DR 471,,,,
3844,1.450930088,103.821415,WELLINGTON CIRCLE 502A,,,,
3845,1.392138285,103.8724906,JLN KAYU 447A,,,,
3846,1.398461727,103.8899692,ANCHORVALE CRES 334B,,,,
3847,1.385521721,103.8998663,COMPASSVALE LANE 211D,,,,
3848,1.394373666,103.8763224,FERNVALE RD 434A,,,,
3849,1.391342238,103.8919036,ANCHORVALE DR 322B,,,,
3850,1.393140498,103.8895097,ANCHORVALE LINK 318D,,,,
3851,1.394684333,103.8908683,ANCHORVALE LINK 333A,,,,
3852,1.389227472,103.8868447,ANCHORVALE RD 308C,,,,
3853,1.396093199,103.8887209,ANCHORVALE RD 327C,,,,
3854,1.381721252,103.895198,COMPASSVALE BOW 264F,,,,
3855,1.390514397,103.8936707,COMPASSVALE DR 216B,,,,
3856,1.38983599,103.8941541,COMPASSVALE DR 217C,,,,
3857,1.385307096,103.8978702,COMPASSVALE LANE 207A,,,,
3858,1.384547358,103.89881,COMPASSVALE LANE 208B,,,,
3859,1.385816244,103.9002069,COMPASSVALE LANE 213A,,,,
3860,1.382874162,103.8946037,COMPASSVALE LINK 275A,,,,
3861,1.384543743,103.8950018,COMPASSVALE LINK 273B,,,,
3862,1.382904957,103.8937135,COMPASSVALE LINK 275D,,,,
3863,1.383715005,103.895589,COMPASSVALE LINK 269A,,,,
3864,1.39387119,103.897506,COMPASSVALE RD 259B,,,,
3865,1.387412626,103.8997197,COMPASSVALE WALK 226A,,,,
3866,1.389867884,103.8985203,COMPASSVALE WALK 237,,,,
3867,1.388219384,103.8731789,FERNVALE LANE 403D,,,,
3868,1.393393644,103.8766449,FERNVALE RD 435B,,,,
3869,1.392314684,103.8769702,FERNVALE RD 436C,,,,
3870,1.393532593,103.8750299,FERNVALE RD 453C,,,,
3871,1.393398979,103.8762905,FERNVALE RD 435A,,,,
3872,1.391180658,103.8743216,FERNVALE RD 443A,,,,
3873,1.388973236,103.9096516,RIVERVALE CRES 178A,,,,
3874,1.391306246,103.9083297,RIVERVALE CRES 183B,,,,
3875,1.392609558,103.9015926,RIVERVALE DR 194,,,,
3876,1.389169723,103.9059303,RIVERVALE DR 144,,,,
3877,1.385751978,103.894255,SENGKANG CTRL 270A,,,,
3878,1.385012435,103.8944149,SENGKANG CTRL 271C,,,,
3879,1.385289778,103.8919074,SENGKANG EAST AVE 282A,,,,
3880,1.385415595,103.8929861,SENGKANG EAST AVE 279B,,,,
3881,1.392095507,103.8925507,SENGKANG EAST WAY 323B,,,,
3882,1.395852564,103.8776849,SENGKANG WEST WAY 469B,,,,
3883,1.3935922,103.8739756,SENGKANG WEST WAY 452B,,,,
3884,1.394468148,103.8735067,SENGKANG WEST WAY 450A,,,,
3885,1.39970005,103.8887141,ANCHORVALE CRES 338D,,,,
3886,1.398358283,103.8890744,ANCHORVALE CRES 335A,,,,
3887,1.393728316,103.889723,ANCHORVALE LINK 318A,,,,
3888,1.391348504,103.8880124,ANCHORVALE RD 313B,,,,
3889,1.389894906,103.8859202,ANCHORVALE RD 308A,,,,
3890,1.395717128,103.8880654,ANCHORVALE RD 326C,,,,
3891,1.392178232,103.8883232,ANCHORVALE RD 315B,,,,
3892,1.391839031,103.8879959,ANCHORVALE RD 313C,,,,
3893,1.395762815,103.8894668,ANCHORVALE ST 329B,,,,
3894,1.381880822,103.8902955,COMPASSVALE BOW 278A,,,,
3895,1.396742166,103.8953316,COMPASSVALE CRES 293D,,,,
3896,1.397300079,103.8999883,COMPASSVALE CRES 295C,,,,
3897,1.397035325,103.899331,COMPASSVALE CRES 296A,,,,
3898,1.387209922,103.9007082,COMPASSVALE DR 227B,,,,
3899,1.387566196,103.8948211,COMPASSVALE DR 204C,,,,
3900,1.392902775,103.8974046,COMPASSVALE RD 258B,,,,
3901,1.396349011,103.9017779,COMPASSVALE ST 299C,,,,
3902,1.395541393,103.8949406,COMPASSVALE ST 262A,,,,
3903,1.395167098,103.9017895,COMPASSVALE ST 298A,,,,
3904,1.388712682,103.8977562,COMPASSVALE WALK 223C,,,,
